web-scraper-order,web-scraper-start-url,product-category,product-category-href,product-url,product-url-href,product-name,product-price,product-img-src,product-description-long-ul,product-allergens,product-size,product-nutrition,product-flavour
"1578500647-425","https://www.weidershop.de/","Koffeine / Guarana","http://www.weidershop.de/Inhaltsstoffe/Koffeine-Guarana/","Details","http://www.weidershop.de/Inhaltsstoffe/Koffeine-Guarana/Weider-Total-Rush-2-0.html","Weider
 Total Rush 2.0 Orange / 375 g Dose","36,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031792_1.jpg","Nahrungsergänzungsmittel. Für Sportler. Zur Ausübung von Kraft- und 
Schnellkraftsportarten. Instantpulver zur Herstellung eines Getränkes mit 
Kreatin, freien Aminosäuren, Koffein, Körneramaranthextrakt, Ginkgoblattpulver, 
Vitaminen und Mineralstoffen. Mit Süßungsmitteln. Cranberry Geschmack.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    L-Citrullin Malat, L-Arginin Base, Kreatinmonohydrat, Beta-Alanin, Säuerungsmittel: Citronensäure; N-Acetyl-L-Tyrosin, Taurin, L-Glycin, Calciumcarbonat, Körneramaranthextrakt (Amaranthus Hypochondriacus - Oxystorm®), L-Alanyl-L-Glutamin (Sustamine®), Koffein, Ginkgoblattpulver, Aroma, Vitamin C, Trennmittel:
Siliciumdioxid; Säureregulator: Kaliumphosphate; L-Theanin, Süßungsmittel: Acesulfam-K, Natriumcyclamat, Saccharin-Natrium, Sucralose; Sonnenblumenöl, Niacin, Zinkoxid, Vitamin B12, Vitamin B6, Vitamin D, Farbstoff: E160a.

Kann Spuren von Milch, Laktose, Gluten, Soja und Ei enthalten.","375 g","Nährwertangabenpro 25 g Pulver in 300 ml Wasser% NRVCalcium220mg28Niacin16mg100Vitamin B60,7mg50Vitamin B121,25µg50Vitamin C200mg250Vitamin D1,25µg25Zink5mg50Ginkgo Biloba Extrakt120mg Koffein300mg Körneramaranthextrakt (Oxystorm®)/Inca Wheat Extract (Oxystorm®)300mg Kreatinmonohydrat3400mg    Kreatinmonohydrat - davon Kreatin3000mg N-Acetyl-L-Tyrosine1000mg Taurin1000mg pro 25 g Pulver in 300 ml Wasser% NRVBeta-Alanin3300mg L-Alanyl-L-Glutamin (Sustamine®)200mg L-Arginin4600mg L-Citrullin Malat6000mg L-Glycin1000mg L-Theanine50mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Orange | 375 g Dose"
"1578500690-435","https://www.weidershop.de/","Kreatin","http://www.weidershop.de/Inhaltsstoffe/Kreatin/","Details","http://www.weidershop.de/Inhaltsstoffe/Kreatin/Weider-Pure-Creatine-Kapseln.html","Weider
 Pure Creatine Kapseln","19,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/VWDCRTNKPS_1.jpg","Nahrungsergänzungsmittel. Kapseln mit Kreatinmonohydrat zum Schlucken.","Zutaten: Bitte wähle zuerst eine Variante.","Dose á 100 Kapsel = 33 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500851-499","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Gold-Whey.html","Weider
 Gold Whey","15,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031215_1.jpg","Proteinpulver mit Molkenproteinkonzentrat zur Herstellung eines proteinreichen Getränkes. Mit Süßungsmitteln.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 908g = 30 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500687-432","https://www.weidershop.de/","Kreatin","http://www.weidershop.de/Inhaltsstoffe/Kreatin/","Details","http://www.weidershop.de/Inhaltsstoffe/Kreatin/Weider-Total-Rush-2-0.html","Weider
 Total Rush 2.0 Cranberry / 375 g Dose","36,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031782_1.jpg","Nahrungsergänzungsmittel. Für Sportler. Zur Ausübung von Kraft- und 
Schnellkraftsportarten. Instantpulver zur Herstellung eines Getränkes mit 
Kreatin, freien Aminosäuren, Koffein, Körneramaranthextrakt, Ginkgoblattpulver, 
Vitaminen und Mineralstoffen. Mit Süßungsmitteln. Cranberry Geschmack.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    L-Citrullin Malat, L-Arginin Base, Kreatinmonohydrat, Beta-Alanin, N-Acetyl-L-Tyrosin, Taurin, L-Glycin, Maltodextrin, Calciumcarbonat, Säuerungsmittel: Citronensäure; Vitamin C, Körneramaranthextrakt (Amaranthus Hypochondriacus - Oxystorm®), L-Alanyl-L-Glutamin (Sustamine®), Koffein, Ginkgoblattpulver, Aroma, Trennmittel: Siliciumdioxid; Säureregulator: Kaliumphosphate; L-Theanin, Süßungsmittel: Acesulfam-K, Natriumcyclamat, Saccharin-Natrium, Sucralose; Sonnenblumenöl, Niacin, Zinkoxid, Vitamin B12, Vitamin B6, Vitamin D, Farbstoffe: E122, E131.

E122: Kann die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen. Kann Spuren von Milch, Laktose, Gluten, Soja und Ei enthalten.","375 g","Nährwertangabenpro 25 g Pulver in 300 ml Wasser% NRVCalcium220mg28Niacin16mg100Vitamin B60,7mg50Vitamin B121,25µg50Vitamin C200mg250Vitamin D1,25µg25Zink5mg50Ginkgo Biloba Extrakt120mg Koffein300mg Körneramaranthextrakt (Oxystorm®)/Inca Wheat Extract (Oxystorm®)300mg Kreatinmonohydrat3400mg    Kreatinmonohydrat - davon Kreatin3000mg N-Acetyl-L-Tyrosine1000mg Taurin1000mg pro 25 g Pulver in 300 ml Wasser% NRVBeta-Alanin3300mg L-Alanyl-L-Glutamin (Sustamine®)200mg L-Arginin4600mg L-Citrullin Malat6000mg L-Glycin1000mg L-Theanine50mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Cranberry | 375 g Dose"
"1578500508-350","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Fresh-Up-Konzentrat-1l.html","Weider
 Fresh Up Konzentrat 1 l Blutorange / 1 l Flasche","14,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038103_1.jpg","Getränkekonzentrat zur Herstellung eines kalorienarmen Kaltgetränkes mit Vitaminen und Magnesium. Mit einer Zuckerart und Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: Citronensäure; Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K,
Saccharin-Natrium; Natriumchlorid, Fruktose, Magnesiumoxid, Verdickungsmittel: Xanthan; Konservierungsstoff: Kaliumsorbat; Farbstoffe: E104, E129; Vitamin E, Niacin, Emulgator: Mono- und Diglyceride von Speisefettsäuren; Vitamin B2, Vitamin B1, Vitamin B6, Chromchlorid, Natriumselenit, Vitamin K, Biotin, Vitamin D3. 
E104 und E129: Können die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.","1000 ml = 66 Portionen
   Kühl, trocken und dunkel lagern.","Nährwertangabenpro 100 ml% NRVBrennwert231kJ 54kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate1,9g    davon Zucker1,1g Eiweiß0g Salz1,5g Biotin83,3µg167Chrom66,7µg167Magnesium400g107Niacin26,7mg167Selen91,6µg167Vitamin B11,84mg167Vitamin B22,34mg167Vitamin B62,34mg167Vitamin D8,34µg167Vitamin E20mg167Vitamin K125µg167pro Portion (15 ml)% NRVBrennwert35kJ 8kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate0,3g    davon Zucker0,2g Eiweiß0g Salz0,23g Biotin12,5µg25Chrom10µg25Magnesium60mg16Niacin4mg25Selen13,7µg25Vitamin B10,28mg25Vitamin B20,35mg25Vitamin B60,35mg25Vitamin D1,25µg25Vitamin E3mg25Vitamin K18,8µg25% NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Blutorange | 1 l Flasche"
"1578500588-412","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-32-Protein-Bar.html","Weider
 32% Protein Bar Schoko / 60 g Riegel","1,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030857_1.jpg","Riegel mit Kohlenhydraten und Eiweiß","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Glukosesirup, Milcheiweiß¹, 16% Vollmilchschokolade (Zucker, Kakaobutter, Vollmilchpulver¹, Kakaomasse, Emulgator: Soja-Lecithine; Aroma), Fruktosesirup, Kollagenhydrolysat, Palmfett, Dextrose, 1,6% fettarmes Kakaopulver, Aroma, Eiklarpulver. 
Kann Spuren von Gluten, Erdnüssen und anderen Schalenfrüchten enthalten.


¹Enthält Laktose.","60 g","Nährwertangabenpro 100 gBrennwert1692kJ401kcalFett10,2g   davon gesättigte Fettsäuren5,8gKohlenhydrate45g   davon Zucker28gEiweiß32gSalz0,2gpro 60 gBrennwert1015kJ241kcalFett6,1g   davon gesättigte Fettsäuren3,5gKohlenhydrate27g   davon Zucker17gEiweiß19gSalz0,15g","Schoko | 60 g Riegel"
"1578500851-501","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Gold-Whey.html","Weider
 Gold Whey","15,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031225_1.jpg","Proteinpulver mit Molkenproteinkonzentrat zur Herstellung eines proteinreichen Getränkes. Mit Süßungsmitteln.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 908g = 30 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500687-433","https://www.weidershop.de/","Kreatin","http://www.weidershop.de/Inhaltsstoffe/Kreatin/","Details","http://www.weidershop.de/Inhaltsstoffe/Kreatin/Weider-Total-Rush-2-0.html","Weider
 Total Rush 2.0 Cola / 375 g Dose","36,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031801_1.jpg","Nahrungsergänzungsmittel. Für Sportler. Zur Ausübung von Kraft- und 
Schnellkraftsportarten. Instantpulver zur Herstellung eines Getränkes mit 
Kreatin, freien Aminosäuren, Koffein, Körneramaranthextrakt, Ginkgoblattpulver, 
Vitaminen und Mineralstoffen. Mit Süßungsmitteln. Cranberry Geschmack.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    L-Citrullin Malat, L-Arginin Base, Kreatinmonohydrat, Beta-Alanin, N-Acetyl-L-Tyrosin, Taurin, L-Glycin, Säuerungsmittel: Citronensäure; Calciumcarbonat, Körneramaranthextrakt (Amaranthus Hypochondriacus - Oxystorm®), L-Alanyl-L-Glutamin (Sustamine®), Koffein, Ginkgoblattpulver, Aroma, Vitamin C, Trennmittel: Siliciumdioxid; Säureregulator: Kaliumphosphate; L-Theanin, Maltodextrin, Süßungsmittel: Acesulfam-K, Natriumcyclamat, Saccharin-Natrium, Sucralose;
Sonnenblumenöl, Niacin, Zinkoxid, Vitamin B12, Vitamin B6, Vitamin D, Farbstoff: E150c.

Kann Spuren von Milch, Laktose, Gluten, Soja und Ei enthalten.","375 g","Nährwertangabenpro 25 g Pulver in 300 ml Wasser% NRVCalcium220mg28Niacin16mg100Vitamin B60,7mg50Vitamin B121,25µg50Vitamin C200mg250Vitamin D1,25µg25Zink5mg50Ginkgo Biloba Extrakt120mg Koffein300mg Körneramaranthextrakt (Oxystorm®)/Inca Wheat Extract (Oxystorm®)300mg Kreatinmonohydrat3400mg    Kreatinmonohydrat - davon Kreatin3000mg N-Acetyl-L-Tyrosine1000mg Taurin1000mg pro 25 g Pulver in 300 ml Wasser% NRVBeta-Alanin3300mg L-Alanyl-L-Glutamin (Sustamine®)200mg L-Arginin4600mg L-Citrullin Malat6000mg L-Glycin1000mg L-Theanine50mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Cola | 375 g Dose"
"1578500580-403","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-32-Whey-Wafer.html","Weider
 32% Whey-Wafer Schokolade / 35 g Riegel","1,59","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000032107_1.jpg","Waffelriegel mit Eiweiß und Zartbitterschokoladenüberzug. Mit einer Zuckerart und Süßungsmittel.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    26% Vollmilchschokolade (Zucker, Kakaobutter, 
Vollmilchpulver¹, Kakaomasse, Süßmolkenpulver¹, 
Butterreinfett, Emulgator: Soja-Lecithine; Aroma), 
Molkeneiweiß¹, Weizenmehl, Zartbitterschokolade 
(Kakaomasse, Kakaobutter, Zucker, Kakaopulver, Emulgator: 
Soja-Lecithine; Aroma), Palmfett, Fruktose, Milcheiweiß¹, 
Emulgatoren: Soja-Lecithine, E476; Verdickungsmittel: 
Guarkernmehl; Backtriebmittel: E503, E500; Süßungsmittel: 
Sucralose. Kann Spuren von Ei, Sesam, Erdnüssen und Schalenfrüchten 
enthalten.



¹Enthält Laktose.","35 g","Nährwertangabenpro 100 gBrennwert2151kJ514kcalFett27g   davon gesättigte Fettsäuren16gKohlenhydrate36g   davon Zucker22gEiweiß32gSalz0,15gpro 35 gBrennwert753kJ180kcalFett9,3g   davon gesättigte Fettsäuren5,4gKohlenhydrate13g   davon Zucker7,8gEiweiß11,2gSalz0,05g","Schokolade | 35 g Riegel"
"1578500558-392","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-Fitness-Bar.html","Weider
 Fitness Bar Haselnuss / 35 g Riegel","1,05","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038717_1.jpg","Riegel mit Protein und Kohlenhydraten. Mit Vollmilchschokoladenüberzug.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Vollmilchschokolade (Zucker, Kakaobutter, Vollmilchpulver¹, 
Kakaomasse, Emulgator: Soja-Lecithine; Aroma), Milcheiweiß¹, 
Glukosesirup, Fruktosesirup, 9% Haselnussmark, 
Kollagenhydrolysat, 1% gehackte Haselnüsse, fettarmes 
Kakaopulver, Aroma, Farbstoff: E150c.
Kann Spuren von Ei, Gluten, Erdnüssen und anderen 
Schalenfrüchten enthalten.



¹Enthält Laktose.","null","Nährwertangabenpro 100 gBrennwert1758kJ418kcalFett15g   davon gesättigte Fettsäuren5,6gKohlenhydrate45g   davon Zucker33gEiweiß25gSalz0,15gpro 35 gBrennwert615kJ146kcalFett5,3g   davon gesättigte Fettsäuren2gKohlenhydrate16g   davon Zucker11,6gEiweiß8,8gSalz0,05g","Haselnuss | 35 g Riegel"
"1578500815-474","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Soy-80-Protein.html","Weider
 Soy 80+ Protein","29,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/VWDSY80PRTN_1.jpg","Proteinpulver mit Sojaproteinisolat zur Herstellung eines proteinreichen 
  Getränkes . Mit Calcium und Vitaminen.","Zutaten: Bitte wähle zuerst eine Variante.","800 g = 26 Portionen","Nährwertangaben","Geschmack Bitte auswählen"
"1578500495-349","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-L-Carnitine-Water-zzgl-EINWEGpfand.html","Weider
 L-Carnitine Water zzgl. Pfand Fruit Splash / 500 ml Flasche","1,79","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038743_1.jpg","Erfrischungsgetränk mit 1.000 mg L-Carnitine pro Flasche. 
Mit Cholin 
  und Süßungsmitteln. Kalorienfrei.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: Citronensäure; 0,2% L-Carnitine,
Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Cholinchlorid","500 ml","Nährwertangabenpro 100 mlBrennwert6kJ2kcalFett< 0,1g   davon gesättigte Fettsäuren< 0,1gKohlenhydrate< 0,1g   davon Zucker< 0,1gEiweiß< 0,1gSalz< 0,01gCholin16,5mgL-Carnitin200mgpro 500 mlBrennwert32kJ8kcalFett< 0,1g   davon gesättigte Fettsäuren< 0,1gKohlenhydrate< 0,1g   davon Zucker< 0,1gEiweiß< 0,1gSalz0,05gCholin82,5mgL-Carnitin1000mg","Fruit Splash | 500 ml Flasche"
"1578500718-444","https://www.weidershop.de/","Kohlenhydrate / Weight Gainer","http://www.weidershop.de/Inhaltsstoffe/Kohlenhydrate-Weight-Gainer/","Details","http://www.weidershop.de/Inhaltsstoffe/Kohlenhydrate-Weight-Gainer/Weider-Mega-Mass-2000.html","Weider
 Mega Mass® 2000","33,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000032832_1.jpg","Pulver zur Herstellung eines Getränkes mit Kohlenhydraten, Eiweiß, 
  Mineralstoffen und Vitaminen.","Zutaten: Bitte wähle zuerst eine Variante.","null","Nährwertangaben","Größe Bitte auswählen"
"1578500508-355","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Fresh-Up-Konzentrat-1l.html","Weider
 Fresh Up Konzentrat 1 l Energy-Wildbeere / 1 l Flasche","15,49","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038143_1.jpg","Getränkekonzentrat zur Herstellung eines kalorienarmen Kaltgetränkes mit Vitaminen und Magnesium. Mit einer Zuckerart und Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: E330; Aroma, Süßungsmittel: E952 , E950, E954; 2% Taurin, Natriumchlorid, Fruktose, Magnesiumoxid, 0,3% Koffein, Farbstoffe: E129, E131; Verdickungsmittel: E415; Konservierungsstoff: E202; Vitamin E, Niacin, Emulgator: E471; Vitamin B2, Vitamin B1, Vitamin B6, Chromchlorid, Natriumselenit, Vitamin K, Biotin, Vitamin D3.

E129: Kann die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.","1000 ml = 66 Portionen
   Kühl, trocken und dunkel lagern.","Nährwertangabenpro 100 ml% NRVBrennwert281kJ 66kcal Fett0g Kohlenhydrate1,3g    davon Zucker1,1g Eiweiß0g Salz1,6g Biotin83,3µg167Chrom66,7µg167Magnesium400mg107Niacin26,7mg167Selen91,6µg Vitamin B11,84mg167Vitamin B22,34mg167Vitamin B62,34mg167Vitamin D8,34µg167Vitamin E20mg167Vitamin K125µg167Koffein333mg Taurin2000mg pro Portion (15 ml)% NRVBrennwert42kJ 10kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate0,2g    davon Zucker0,2g Eiweiß0g Salz0,24g Biotin12,5µg25Chrom10µg25Magnesium60mg16Natrium g Niacin4mg25Selen13,7µg25Vitamin B10,28mg25Vitamin B20,35mg25Vitamin B60,35mg25Vitamin D1,25µg25Vitamin E3mg25Vitamin K18,8mg25Koffein50mg Taurin300mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Energy-Wildbeere | 1 l Flasche"
"1578500535-375","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-YIPPIE-Riegel.html","Weider
 YIPPIE! Riegel","1,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030597_1.jpg","Yippie! Riegel - die optimale Alternative zu klassischen Süßwarenriegeln.","Zutaten: Bitte wähle zuerst eine Variante.","null","Nährwertangaben","Größe Bitte auswählen"
"1578500574-402","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-52-Protein-Bar.html","Weider
 52% Protein Bar Stracciatella / 50 g Riegel","2,09","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030657_1.jpg","Riegel mit Eiweiß und wenig Kohlenhydraten. Mit Schokoladenüberzug.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Eiweißmischung (Milchproteinisolat¹, Calciumcaseinat¹, Molkeneiweißkonzentrat¹, Eiklarpulver), Kollagenhydrolysat, Feuchthaltemittel: Glycerin; 16% dunkle Schokolade (Süßungsmittel: Maltit; Kakaomasse, Kakaobutter, Milchfett¹, Emulgator: E442), Wasser, Sojaeiweißisolat, fettarmes Kakaopulver, Tapiokastärke, Palmöl, Aroma, Salz, Süßungsmittel: Sucralose. 
Kann Spuren von Gluten, Erdnüssen und anderen Schalenfrüchten enthalten.
Kann bei übermäßigem Verzehr abführend wirken.


¹Enthält Laktose.","50 g","Nährwertangabenpro 100 gBrennwert1493kJ355kcalFett8,1g   davon gesättigte Fettsäuren4,8gKohlenhydrate28g   davon mehrwertige Alkohole27g   davon Zucker0,6gEiweiß52gSalz0,73gpro 50 gBrennwert746kJ178kcalFett4g   davon gesättigte Fettsäuren2,4gKohlenhydrate14,2g   davon mehrwertige Alkohole13,3g   davon Zucker0,3gEiweiß26gSalz0,36g","Stracciatella | 50 g Riegel"
"1578500569-397","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-60-Protein-Bar.html","Weider
 60 % Protein Bar Coconut Crisp / 45 g Riegel","2,29","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030937_1.jpg","Nahrungsergänzungsmittel. Riegel mit kakaohaltiger Eiweißglasur (19%), 27 g 
Eiweiß, L-Glutamin, BCAAs und Zink. Mit Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Milcheiweiß¹ (Milcheiweißisolat¹, Calciumcaseinat¹, Molkeneiweißisolat¹), Kollagenhydrolysat, Feuchthaltemittel: E422; Kakaobutter, L-Glutamin, Süßungsmittel: E965; Kakaomasse, Aroma, Reismehl, L-Leucin, Salz, Emulgator: E322 (Soja); L-Isoleucin, Zinkglukonat, Süßungsmittel: E955; L-Valin.

¹ Enthält Milch und Laktose. Kann Spuren von Gluten, Erdnüssen und anderen Schalenfrüchten enthalten.","45 g pro Riegel; 24 Riegel pro Tray","Nährwertangabenpro 100 g% NRVBrennwert1531kJ 364kcal Fett9,1g    davon gesättigte Fettsäuren4,8g Kohlenhydrate15g    davon mehrwertige Alkohole14g    davon Zucker0,8g Eiweiß60g Salz0,63g Zink11mg110pro 45 g% NRVBrennwert689kJ 164kcal Fett4,1g    davon gesättigte Fettsäuren2,2g Kohlenhydrate6,9g    davon mehrwertige Alkohole6,2g    davon Zucker0,4g Eiweiß27g Salz0,3g Zink5mg50pro 100 g% NRVL-Glutamin5556mg L-Isoleucin2222mg L-Leucin4444mg L-Valin2222mg pro 45 g% NRVL-Glutamin2500mg L-Isoleucin1000mg L-Leucin2000mg L-Valin1000mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Coconut Crisp | 45 g Riegel"
